,product_name,reviews,rating
965,Chardonnay 2018,"Peach, quince and butter with subtle oaky notes. Creamy on the palate with nice acidity that gives it a fresh kick. Smooth finish...would definitely drink again.",4.5
966,Chardonnay 2018," oak butter vanilla citrus
Terrific effort to transform Chardonnay into a delicate well-balanced powerhouse. No overwhelming oak, good acidity balance.",4.5
967,Chardonnay 2018,"Nice buttery aromas with a suggestion of apples and vanilla, followed by a layered palate with of apple and citrus flavours with the oak to the fore. Good length. ",4.3
968,Chardonnay 2018,"4.25/5 after a few bottles: rich and creamy, balanced by pear, tropical notes of pineapple and vanilla. Really nicely made, an extremely versatile wine. ",4.5
969,Chardonnay 2018,"Nice Peach and toasted oak on the nose. Very well balanced acidity with creaminess. Notes of apple, oak, vanilla, and stone. Long flavor on the finish. Fantastic wine. ",4.5
970,Chardonnay 2018,"Fruity , light and delicious nose , good buttery finish - not too much . Touches of citric 
Delicious wine !
It is going to be on my favorites list !",4.5
971,Chardonnay 2018,Been waiting a year for this release. Does not disappoint. For this price I don’t know there’s a better wine. Pear light butter and soft apple to finish off. ,4.5
972,Chardonnay 2018,Outstanding chardonnay from a quality producer medium plus body medium acidity. Tastes of apple pear oak butter vanilla lemon tropical notes cream nicely balanced between the oak and acidity ,4.5
973,Chardonnay 2018,"Another great example of how Argentinian Chardonnay can compete with the rest. Caramelized yellow apples with vanilla, smokiness and good depth in it. Multidimensions, concentration and nice finish.",4.5
974,Chardonnay 2018,"Nice complexity. Proper Chardonnay with a great balance and body. A lasting finish and complexity. Nose of lemon and oak with tasting notes of oak, pear, green apple, lemon, and smoke.",4.5
975,Chardonnay 2018,"One of my favorites again. Peach, mango, lime, just the right amount of oak giving it a slightly buttery, soft flavor. My go-to wine to pair with Indian food. A steal at $20. 13.5% abv",4.3
976,Chardonnay 2018,"Unbelievable for the price point, very subtle on the oak, floral notes of peach, with almond and apple on palate. Good structure with a long finish med acidity. A winner for sure!",4.5
977,Chardonnay 2018,A rich stylish chardonnay with lovely aromas of white peach nectarine and oak which also manifest themselves on the palate. Charm and balance  with a satisfying finish. Great value at around $30.,4.5
978,Chardonnay 2018,Herbaceous with a nose of pear and a taste of thyme on the sides of the tongue that has the classic finish of the style. Very different type of Chardonnay and very lovely.  ,4.5
979,Chardonnay 2018,Apples and pears with a touch of nuttiness. Fuller bodied chard. Nice balance of creaminess with just touches of butter and oak. A quite outstanding QPR gives it an extra 1/2 star. ,4.5
980,Chardonnay 2018,"Very balanced …. Medium crispness, cliff hanging ripeness of apple and pear without rind! Background minerality but amazing viscosity, hint of grass fed butter. Very very enjoyable!",4.5
981,Chardonnay 2018,"Top Chardonnay with a good galance betwen wood, acidity and fruit aromas.
Taste of butter, oak,  vanilla,  citrus,  peach,  apple and a long finish.
One of my favourite Chards from outside Burgundy. ",4.5
982,Chardonnay 2018,"👃- vanilla 
👀- a beautiful golden yellow. It's like drinking a sunrise
👅- 🌳🍐
This was delightful and as another Vivino user said with each soon""wow this is really good""
",4.5
983,Chardonnay 2018,"A truly classic Chardonnay.  I would use this wine to say what a Chardonnay should taste like.  A little less mineral than a white Burgundy, but otherwise that’s what it tastes like",4.5
984,Chardonnay 2018,I am a huge fan of this winery and decided to try their Chardonnay. Glad I did!  It had a citrus bouquet and tastes slightly oakey. We love oak with our chard and could have enjoyed more. We typically drink cheaper chards but could appreciate the balance this wine brings. It has modest tannins well dispositioned with the flavor. Excellent wine!,4.5
985,Chardonnay 2018,"One of the best Chardonnay’s out there
Oak, peach, pear, stone, butter, lemon, smooth, nice acidity, well balanced 
As said before this wine is a mixture of a expensive burgundy and a napa valley Chardonnay
Had other vintages of this wine, this is just outstanding, buy it!",4.5
986,Chardonnay 2018,"3o encontro com esta excelente safra deste excelente Chardonnay argentino. 
Muito prazeroso degustá-lo novamente. 
Mantidas as anotações anteriores. 
3rd experience with this excellent vintage of this excellent Argentinian Chardonnay.
Very pleasant to taste it again.
Previous notes maintained. ",4.5
987,Chardonnay 2018,"Aromas of ripe pear, orchard apple, lemon, pineapple, slight notes of honey & light oak nose. Palate is creamy upon first sips with flavors of ripe fleshy stone fruit along with well blanaced buttery tropical & citrus fruits. Lingering finish of vanilla & hints of baking spice. Dry, full body & med+ acidity. So well blanaced and a great example of the quality of Chardonnay coming from 🇦🇷. Fantastic complexity and depth of flavor with creamy textures. Incredible QPR! Med gold color. Excellent quality, 4.4!",4.5
988,Chardonnay 2018,"A real starry and spicy chardonnay from Mendoza. 
Color - beautiful golden color.
Nose - combines aromas of pear and apple with hazelnuts, vanilla, caramel and a touch of acacia.
Taste - creamy with intense flavor of stone fruits, apple, citrus notes and salt.
Full body, creamy texture and lengthy, hazelnut finish.
Very balanced silky wine with pleasant moderate acidity.
Overall 4.3.
Cheers 🥂😊",4.5
989,Chardonnay 2018,"Shining yellow. Not so expressive in the nose but it has a fragrance of mainly butter and banana. Velvet soft mouthfeel On the palate yellow apple, lime, toasty oak, more butter and a hint of white pepper. Short to medium finish. ",4.5
990,Chardonnay 2018,"4.3 stars. Oak, vanilla, butter, lemon zest and pear notes along with some caramel on the paled. Wel balanced Chardonnay with the right amount of oak. 

Medium-full body, high round acidity with a long pleasant finish. ",4.5
991,Chardonnay 2018,"Enigma is the best word to describe this wine. First opened it tasted like subtle Napa chard with some citrus, oak and creamy vanilla. Half way through it had developed more citrus and more balanced. Toward the end it tasted more like a full bodied, rich Chablis. Long finish and very complex. Great with chicken pot pie! ",4.5
992,Chardonnay 2018,"Vivino style #️⃣1️⃣3️⃣3️⃣ and an example to inspire further exploration. Bright golden colour, the nose just screams Chardonnay, melted butter foaming in the pan about to sauté something delightful. Ninja like balance on the palate, lemon zest and almond fudge, with a welcome, sophisticated astringency left at the end. A highly recommend 4.6⭐️ 🇦🇷🥂",4.5
993,Chardonnay 2018,"🇦🇷

🍇 100% Chardonnay 

9 months in 35% new French oak

👁 Seductive yellow color

👃: m+, white stone fruit, mild spices, brioche, banana, a hint of pineapple👌

👅: dry, generous fruity notes, apricot, white peach, apple, minerals, vanilla, white pepper, but also almond & chestnut 🎆✨

Full body, mouthwatering acidity, long finish. Generous, concentrated, creamy, good balance, elevated flavour intensity. 

Always a pleasure to drink an El Enemigo.

JS 97, RP 93

ABV 13.5%

Happy weekend!

4.3/5 🥂🏆",4.5
994,Chardonnay 2018,"Delicious and amazing quality for the price. Light golden color. Nose of lemon citrus, apple and mild oak. Palate is led by lemon curd, mild pear and toasted almonds with pleasant minerality on the finish. Medium intensity, medium light body, dry and medium plus acidity. Paired well with chicken asada salad ¡Salud!",4.5
995,Chardonnay 2018,"Pineapple, white peach, butter and loads of oak. Delicate and rich without being overly buttery. Palate has some pleasant citrus notes and a fresh zesty finish that lingers. Still had enough body to pair with a paella and a nice acidity to cut through the richness. Excellent value.",4.5
996,Chardonnay 2018,"Clear pale yellow. Medium + intense nose of citrus, yeast, apricot, smoke, peach, honey, oak, vanilla. 

Butter, oak, lemon, peach and vanilla dominates the palate. 

It’s dry with medium ac and full body. 

Buttery, oaky and tropical notes. 
Remarkable roasting of the oak barrel. 

Good value. ",4.5
997,Chardonnay 2018,"Dry and medium golden color with aromas of citrus, oak, vanilla, butter, grapefruit, and green apple. The body is medium plus, acidity is medium and it has a very long finish of peach and citrus fruit. Quality is very good if not outstanding.",4.3
998,Chardonnay 2018,"Once Upon a Time in…Mendoza🇦🇷👌🏼
Beautiful gold color.  Fabulous buttery aroma with hints of pineapple 🍍, banana 🍌, apple 🍎 and honey 🍯.  Full-bodied and great zesty taste.
We enjoy this gem with one our favorite Tarantino's movies🍿🥂
#chardonnayallday
#uncorkingArgentina",4.5
999,Chardonnay 2018,4.2 Excellent wine. I don’t like it quite as much as the 2017 vintage but still excellent. Green apple and lemon are the main fruits I get alongside a yeast note that caries a white pepper/ green peppercorn spice and lemon pith bitter finish. Lovely acidity. I suspect the bottles I cellared will age well. ,4.5
1000,Chianti Classico Riserva 2016,"A very muscular CCR that I brought to a dinner party last night. 100% Sangiovese that was very fruit forward.
Opened with a core of plum and raspberry with notes of licorice and spice mid palate. Finishes with a whiff of tobacco.
Full and balanced with a vibrant fruit stream. Paired great with cheese appetizer and chicken in heavy chickpea sauce. And at $25 priced well for a 4.1 Reserva.
The party guests were pleased with my selection and drained the bottle.",4.0
1001,Chianti Classico Riserva 2016,"Loved this Chianti! Very smooth initially, with a hint of dusty tannins in the end. Violets, plum and light taste of chocolate. ",4.0
1002,Chianti Classico Riserva 2016,"Wonderful rich aromas and flavors of smoke, oak, plum and cherry.
Delicate, but strong tannins, high acidity, and long finish.
Great vintage!",4.0
1003,Chianti Classico Riserva 2016,"Juicy and warm, with vanilla and blackberries. More like a Zinfandel than a traditional dry Chianti. Acidic, soft mouth feel. Really lovely.",4.0
1004,Chianti Classico Riserva 2016,"Great pairing with pasta family loved it, and never had this wine before. They Were very surprised with how well the Chianti paired with the food. ",4.0
1005,Chianti Classico Riserva 2016,"4.0 - red fruit, sandstone, and a hint of Orange peel. Doesn’t have the finish of a higher end reserva, but still a good value Chianti. ",4.0
1006,Chianti Classico Riserva 2016,"Solid Chianti. Picked it up at La Note in OakPark, IL. Dry, earthy, medium bodied wine. The wine had hints of leather and red fruit. ",4.0
1007,Chianti Classico Riserva 2016,"Dry, medium body, high acidity, and chalky tannins. Nose is blackberry, clay, earth. Palate is cherry, cranberry, baking spice. Cherry finish. ",4.0
1008,Chianti Classico Riserva 2016,"No-nonsense Sangiovese that is a great food pairing wine. It’s bold with load of oak & leather, medium tannin, nice long finish.",4.0
1009,Chianti Classico Riserva 2016,"Very good value Chianti. Very oak dominated at first, but it aired of after two hours. Beautiful fruit with a dash of leather after that. 88p",4.0
1010,Chianti Classico Riserva 2016,"Leather, cocoa nose. Not a lot of fruit. On the tongue first blueberry and dark fruit. Coffee notes follow. Short finish, with soft tannins. Med+ acid. Very enjoyable.",4.0
1011,Chianti Classico Riserva 2016,"Paired with lasagna, this CCR is a standard for me. It shows off the Italian character of its 100% Sangiovese composition. See previous reviews for detailed notes. ",4.0
1012,Chianti Classico Riserva 2016,"Extremely good, especially for the price point = QPr.  Sung with pot roast.  Cherry, baking spice, med+ acid and body.  Firm tannins and long finish. Would drink again",4.1
1013,Chianti Classico Riserva 2016,"Amazingly floral, violet and rose hip with dusty dried flowers and some tea leaves on the nose. Very nice a balanced entry and fine dusty tannins! Amazing chianti!",4.0
1014,Chianti Classico Riserva 2016,Amazing red fruit coming across nice velvet in the mid pallet into the finish raspberry medium acidity Dry very good overall! Slight Oak coming across. ,4.0
1015,Chianti Classico Riserva 2016,"Black currant, leather, earthy, red cherries and hint of tobacco on the nose. More red fruit on the palate with some earthy tones. Very good wine and high QPR. 90p",4.0
